COGNOME;NOME;EMAIL;TELEFONO;
"";"";"att3nd0l1.c4@libero.it";"3075331516";"[]"
"Paglia";"Attico";"atticopaglia@gmail.com";"'+393619780840";"[]"
"";"";"aurea@yahoo.com";"3453052448";"[]"
"Fico";"Aureliana";"aureliana23@tim.it";"3220545756";"[]"
"pello'";"";"auretta03@hotmail.it";"'+393466821877";"[, atalia]"
"Marchi";"";"avamarchi@virgilio.it";"3483697052";"[]"
"Renzulli";"";"avelino.renzulli@tim.it";"3322120171";"[]"
"";"";"avellina.mane@alice.it";"3450894146";"[]"
"Avendato";"";"avendato79@hotmail.it";"3452628711";"[]"
"";"";"averardo-baronti@gmail.com";"3489363505";"[]"
"passitto";"averio";"averio-passitto@virgilio.it";"'+393451786671";"[]"
"";"";"azandoli@alice.it";"'+393492518752";"[]"
"";"Azelia";"azelia99@hotmail.com";"3367500390";"[]"
"karim";"dalia";"azgzft@hotmail.it";"";"[]"
"Pagano";"azia";"azia80@hotmail.com";"'+393492565895";"[]"
"Mollica";"Azio";"azio87@yahoo.com";"'+393838451063";"[]"
"";"azzelino";"azzelino15@hotmail.com";"3464186084";"[]"
"Sanna";"azzurra";"azzurra64@alice.it";"3499467391";"[]"
"";"Bonafede";"b.lombardi@tim.it";"3962587971";"[]"
"vannozzi";"barbato";"b.v4nn0zz1@gmail.com";"3462071305";"[]"
"";"mileda";"b03s.m1l3d4@yahoo.com";"";"[]"
"bonomo";"antoniuccio";"b0n0m0.4nt0@yahoo.com";"'+393496307009";"[]"
"borkowska";"regolo";"b0rk0wsk4-r3@yahoo.com";"3481851474";"[]"
"";"Bigio";"b1.s1m0n3tt1@hotmail.com";"3849681321";"[]"
"fontanella";"benso";"b3-f0nt4n3ll4@virgilio.it";"";"[]"
"bellettini";"rifeo";"b3ll3tt1n1-r@virgilio.it";"3489913214";"[]"
"dallago";"beno";"b3n0.d4ll4g0@yahoo.com";"3487812076";"[]"
"cagnotti";"benito dario";"b3n1t0 d4r10-c4gn0tt1@hotmail.com";"3462648557";"[]"
"";"bengasina";"b3ng4s1n4r0m4n0@hotmail.it";"3451055692";"[]"
"bernacci";"monalda";"b3rn4cc1m0n4ld4@alice.it";"3478458094";"[]"
"";"";"b414n0.0s1@virgilio.it";"3465103960";"[]"
"bagnaia";"azelio";"b4gn414.4z3l10@hotmail.com";"3488379719";"[]"
"balice";"inerio";"b4l1c3-1@libero.it";"3465778691";"[]"
"balice";"beate anna margarete";"b4l1c3-b34t3 4nn4 m4rg4r3t3@yahoo.com";"'+393486917179";"[]"
"baldinotti";"giannangelo";"b4ld1n0tt1.g1@gmail.com";"3491191525";"[]"
"barone";"elzo";"b4r0n33lz0@tim.it";"'+393474436956";"[]"
"bartolini";"sotero";"b4rt0l1n1-s0t3r0@hotmail.com";"'+393468947656";"[]"
"campana";"basilea";"b4s1l34-c4mp4n4@tim.it";"";"[]"
"bartolini";"battistino";"b4tt1st1n0-b4rt0l1n1@tim.it";"3469986343";"[]"
"bazzocchi";"pepino";"b4zz0cch1p3p1n0@alice.it";"'+393477703272";"[]"
"De sterlich";"Barbara renate";"ba.de_sterlich@hotmail.com";"3401707684";"[]"
"renzulli";"bandino";"ba.renzulli@hotmail.it";"'+393487028343";"[]"
"";"ilaria";"bagnato65@hotmail.com";"3460867746";"[]"
"baiano";"iseo";"baiano51@tim.it";"'+393473785052";"[]"
"";"";"baiano99@hotmail.com";"3483313093";"[]"
"baldari";"marco";"baldari19@libero.it";"'+393493338227";"[]"
"";"";"baldi34@tim.it";"3473153899";"[]"
"";"Ando";"baldiando@alice.it";"3068722263";"[]"
"";"";"baldino.karim@gmail.com";"3498788607";"[]"
"";"";"baldinotti-nu@yahoo.com";"";"[]"
"";"galeana";"baldinotti.galeana@alice.it";"3485724285";"[]"
"baldinotti";"";"baldinotti75@gmail.com";"3464693610";"[]"
"balloni";"berengario";"balloni54@tim.it";"3473001314";"[]"
"";"robustina";"ballonir@hotmail.com";"";"[]"
"balta";"venturina";"balta99@virgilio.it";"3486987092";"[]"
"";"";"baronti62@alice.it";"3486573162";"[]"
"barruga";"";"barruga75@virgilio.it";"";"[]"
"Barsanti";"";"barsantiala@hotmail.com";"3942832619";"[]"
"";"marica";"bartolini07@yahoo.com";"'+393465361528";"[]"
"";"Bartolomea";"bartolomea41@hotmail.com";"'+393486499527";"[]"
"";"";"bartosz@hotmail.com";"";"[]"
"basile";"mirra";"basile66@libero.it";"'+393479177356";"[]"
"pascale";"basilissa";"basilissa67@tim.it";"3496418114";"[]"
"bassani";"raffaele";"bassani@hotmail.com";"'+393458331696";"[]"
"bassano";"amerino";"bassanoame@libero.it";"3483051514";"[]"
"";"Rocco";"bassanoro@tim.it";"3490529925";"[]"
"marocchini";"bassiano";"bassiano86@virgilio.it";"3471167681";"[]"
"Battaglia";"ermelina";"battaglia81@virgilio.it";"3464585556";"[]"
"baldari";"barbarina";"bb4ld4r1@yahoo.com";"3460476713";"[]"
"Guaman";"";"bbihnt@tim.it";"3643585279";"[]"
"Cecchetti";"Benito";"be.cecchetti@hotmail.com";"'+393510943342";"[]"
"Pascucci";"Belardino";"be.pascucci@alice.it";"3966107362";"[]"
"";"beatrice";"beatriceveneziani@libero.it";"'+393486508156";"[]"
"Galli";"";"begalli@hotmail.com";"3465588575";"[]"
"conflitti";"spera";"belardino07@alice.it";"";"[]"
"Bellettini";"Marrico";"bellettini68@virgilio.it";"3498218266";"[]"
"Bellettini";"";"bellettinire@yahoo.com";"3374514171";"[]"
"";"";"bellina32@gmail.com";"3456305768";"[]"
"bello";"martano";"bello07@alice.it";"'+393489840618";"[]"
"";"";"bello98@hotmail.it";"'+393460993830";"[]"
"Bello";"Alfino";"belloalfino@hotmail.it";"'+39";"[]"
"cusin";"solferino";"beltrando-iachini@virgilio.it";"";"[]"
"";"";"bemattioni@gmail.com";"'+393478787007";"[]"
"mezzogori";"beno";"beno52@alice.it";"";"[]"
"";"Benozzo";"benozzo-balta@libero.it";"";"[]"
"bentivegna";"evendra";"bentivegna67@alice.it";"3475330370";"[]"
"";"benuccia";"benuccia@yahoo.com";"";"[]"
"Bernacci";"Oriele";"bernacci.o@tim.it";"3468123775";"[]"
"El haqaoui";"";"bernadetto12@alice.it";"3487375943";"[]"
"Bernardi";"maurillo";"bernardi@libero.it";"3498063236";"[]"
"";"";"bernardido@hotmail.com";"3472076055";"[]"
"Esposito";"";"bertoldo-esposito@libero.it";"3477194570";"[]"
"";"";"bevilacqua16@hotmail.it";"3486295967";"[]"
"Tiglio";"";"bianchina.tiglio@virgilio.it";"3487581788";"[]"
"placidi ";"bianchina";"bianchina70@hotmail.com";"3483037129";"[]"
"";"";"bianchino.quartarone@tim.it";"";"[]"
"Bianco";"";"bianco47@tim.it";"'+393277218759";"[]"
"";"";"biondini08@hotmail.it";"";"[]"
"biondini";"giglietta";"biondini22@libero.it";"3458252717";"[]"
"quadrini";"duilia";"bkbeeynyetpvktw@libero.it";"3469395547";"[]"
"";"blandino";"bl4nd1n0.c4ut3rucc10@tim.it";"3478948348";"[]"
"";"";"bo.d'emilia@tim.it";"3456783845";"[]"
"Di ruzza";"";"bo.di_ruzza@hotmail.com";"'+393497846834";"[]"
"boes";"onorino";"boes73@alice.it";"'+393451814433";"[]"
"boes";"cassio";"boes74@hotmail.it";"3454036056";"[]"
"Lombardi";"bonacatta";"bonacatta55@alice.it";"'+393459430364";"[]"
"Boncompagni";"Rosilde";"boncompagni59@yahoo.com";"3583433966";"[]"
"";"bonfilio";"bonfilio90@tim.it";"'+393495480368";"[]"
"bonn";"sarino";"bonn.sarino@yahoo.com";"3468738758";"[]"
"bonn";"settimia";"bonn93@hotmail.it";"3465536536";"[]"
"";"";"bonomo-armenia@libero.it";"3462536731";"[]"
"";"Damiana";"bonomo-da@hotmail.it";"";"[]"
"";"";"bonomo.filoteo@tim.it";"3497877413";"[]"
"bonomo";"micaela";"bonomo88@alice.it";"3464150249";"[]"
"";"elza";"bonsignore85@tim.it";"3497623716";"[]"
"buccolieri";"bordino";"bordino81@hotmail.it";"3457821153";"[]"
"";"";"borgat-wohlbang81@virgilio.it";"'+393489550180";"[]"
"borkowska";"";"borkowska07@virgilio.it";"3457226780";"[]"
"borrelli";"";"borrelli08@yahoo.com";"'+393451180522";"[]"
"";"";"botnariu01@alice.it";"3469258937";"[]"
"boubaker";"iona";"boubaker57@hotmail.com";"3493969088";"[]"
"boubaker";"tarcisio";"boubaker62@yahoo.com";"3484871254";"[]"
"Marino";"brillante";"br1-M4r1n0@libero.it";"3481725887";"[]"
"Bernardi";"brandizio";"br4.B3rn4rd1@hotmail.com";"3473214646";"[]"
"pello'";"";"br4.p3ll0'@tim.it";"'+393478315032";"[]"
"Bragioto";"Broccola";"br4g10t0br0@gmail.com";"'+393450054716";"[]"
"";"";"bra.minnella@hotmail.com";"";"[]"
"";"Brasilio";"brasilio50@gmail.com";"3491672795";"[]"
"conte";"brigido";"brigido53@hotmail.com";"3477315353";"[]"
"verastegui pereyra";"brillante";"brillante.verasteguipereyra@alice.it";"";"[]"
"andruccioli";"brizia";"brizia54@hotmail.com";"";"[]"
"";"";"brun0p4@alice.it";"3487663102";"[]"
"bruni";"olelia";"brun10l3l14@tim.it";"3495354155";"[]"
"";"";"brun4-t30d0r4n1@gmail.com";"3463187372";"[]"
"";"";"brunello00@libero.it";"'+393496762068";"[]"
"";"Brunetta";"brunetta22@hotmail.com";"3287445049";"[]"
"";"elvidio";"bruni53@hotmail.com";"";"[]"
"Bruni";"";"bruni97@hotmail.it";"'+393403917356";"[]"
"bruni";"raffaelino";"bruni@hotmail.it";"3472096154";"[]"
"";"";"brunino34@yahoo.com";"3587768727";"[]"
"capitani";"musetta";"bsgaxf@hotmail.com";"3481944839";"[]"
"luzietti";"";"bu0n4f3d3luz13tt1@hotmail.it";"'+393495508945";"[, astra]"
"buccolieri";"iorio";"buccolieri10@hotmail.it";"3462600372";"[]"
"";"";"bugli.mauro@alice.it";"3453675159";"[]"
"";"bujar";"buj4r-c4nn1zz4r0@yahoo.com";"3470652558";"[]"
"";"Iafet";"bushulli07@libero.it";"3456816442";"[]"
"Bushulli";"";"bushulli28@alice.it";"'+393451920034";"[]"
"Bushulli";"";"bushulli38@hotmail.com";"3457880589";"[]"
"patwary";"cristoforo";"c-p4tw4ry@yahoo.com";"3462066696";"[]"
"resende azevedo";"cesina";"c-r3s3nd3 4z3v3d0@alice.it";"3452742842";"[]"
"Bianco";"";"c.B14nc0@hotmail.com";"3493230666";"[]"
"Moretti";"cuniberto";"c.M0r3tt1@libero.it";"3478915121";"[]"
"riboloni";"caterina";"c.r1b0l0n1@hotmail.com";"3468500352";"[]"
"wenz";"carla";"c.wenz@yahoo.com";"'+393465685557";"[]"
"Colombo";"consiglio";"c0-C0l0mb0@alice.it";"'+393468513106";"[]"
"iachini";"costanza";"c0.14ch1n1@virgilio.it";"3491370979";"[]"
"Callegarini";"";"c0c4ll3g4r1n1@alice.it";"3458078627";"[]"
"coccia";"";"c0cc14.t3@virgilio.it";"";"[]"
"";"Berniero";"c0cc14b@hotmail.com";"'+393489773418";"[]"
"coluccio";"lucy";"c0lucc10.lu@virgilio.it";"";"[]"
"Poli";"cono";"c0n0.P0l1@alice.it";"";"[]"
"contiu";"agamennone";"c0nt1u.4g4m3nn0n3@virgilio.it";"3466132512";"[]"
"";"Alarico";"c0rr4r3tt1.al4@gmail.com";"3084155768";"[]"
"ciampaglia";"olfeo";"c14mp4gl140lf30@virgilio.it";"";"[]"
"ciarlariello";"alfredo";"c14rl4r13ll0.4lfr3d0@hotmail.it";"3455945980";"[]"
"";"";"c14rl4r13ll01s4b3ll0@virgilio.it";"";"[]"
"";"Ciro";"c1r0-b4s1l3@yahoo.com";"3410126552";"[]"
"Carbone";"cecilio";"c3c1l10.C4rb0n3@gmail.com";"'+393463185106";"[]"
"cecchetti";"manuel";"c3cch3tt1.m@hotmail.com";"3487761201";"[]"
"mohammed";"celsina";"c3ls1n4m0h4mm3d@libero.it";"3483929946";"[]"
"de domenico ";"candida";"c4-d3 d0m3n1c0 @yahoo.com";"'+393486780794";"[]"
"Caligiuri";"";"c4l1g1ur1-f13r1n4@yahoo.com";"'+393456006075";"[]"
"";"";"c4ld1r0n10d3tt0@gmail.com";"'+393485423169";"[]"
"";"";"c4ll3g4r1n1-f1n3s14@yahoo.com";"3475249672";"[, loriana]"
"";"Sisino";"c4s4d31-s1s1n0@virgilio.it";"3460959265";"[]"
"Castagnoli";"Slobodan";"c4st4gn0l1.sl0b0d4n@alice.it";"";"[]"
"castagnoli";"odette";"c4st4gn0l10@hotmail.it";"3483350215";"[]"
"";"sofronio";"c4st4ld1s0fr0n10@hotmail.it";"3468768266";"[]"
"cataldi";"forleo";"c4t4ld1.f@yahoo.com";"'+393454908778";"[]"
"Napolitano";"colturo";"cN4p0l1t4n0@alice.it";"3465880986";"[]"
"";"";"ca.fiumi@virgilio.it";"3464736410";"[]"
"";"Camilla";"caccamo69@hotmail.it";"'+393678856544";"[]"
"caccamo";"odorina";"caccamo90@virgilio.it";"3467092181";"[]"
"";"Cadornino";"cadornino96@gmail.com";"3489598827";"[]"
"fadda";"cafiero";"cafiero44@hotmail.it";"3484738020";"[]"
"";"";"cagnotti90@yahoo.com";"3460866777";"[]"
"";"Oliba";"calabrese04@gmail.com";"";"[]"
"Calabrese";"Terenzio";"calabrese53@tim.it";"3354151387";"[]"
"";"audenzio";"caligiuri34@hotmail.com";"3472033634";"[]"
"callegarini";"";"callegarini.trentina@virgilio.it";"3485115883";"[]"
"Callegarini";"Como";"callegarini@hotmail.it";"3366759675";"[]"
"";"";"camilani@libero.it";"3484536664";"[]"
"Campana";"Sabadino";"campana-s@hotmail.it";"3916237868";"[]"
"campana";"ermolao";"campana53@yahoo.com";"'+393461921935";"[]"
"Cerchierini";"";"cangini-s@yahoo.com";"3461231289";"[]"
"";"";"canginite@tim.it";"3918375246";"[]"
"caniglia ";"";"caniglia.assu@virgilio.it";"'+393460175362";"[]"
"Pepe";"cadornino";"capepe@tim.it";"3484481763";"[]"
"";"mira";"caraballomira@virgilio.it";"'+393483440300";"[]"
"Carbone";"";"carbone.w@tim.it";"3476507022";"[]"
"celotti";"carducci";"carducci84@yahoo.com";"3478372800";"[]"
"sartori";"carissimo";"carissimo-sartori@yahoo.com";"'+393492802555";"[]"
"";"";"carletta24@libero.it";"'+393475824273";"[]"
"avendato";"carlina";"carlina15@virgilio.it";"3486615305";"[]"
"";"";"carrara73@libero.it";"'+393484070791";"[]"
"rossi";"redegonda";"casadei.oreto@yahoo.com";"";"[]"
"vinciguerra";"casilde";"casilde77@hotmail.it";"3460942765";"[]"
"gutjahr";"cassio";"cassio@hotmail.com";"3469320135";"[]"
"Donnhauser";"Casta";"casta96@tim.it";"3182965063";"[]"
"Castagna";"Alina";"castagna.a@yahoo.com";"";"[]"
"Castaldo";"Erode";"castaldo44@libero.it";"3025739096";"[]"
"castaldo";"bono";"castaldo51@yahoo.com";"'+393494865556";"[]"
"";"";"castaldo@hotmail.it";"";"[]"
"Castelli";"";"castelli41@libero.it";"3464041049";"[]"
"";"";"cataldinavannozzi@gmail.com";"'+393467741372";"[]"
"Sbreni";"";"catarinasbreni@gmail.com";"3489352776";"[]"
"wozniak";"catello";"catello69@hotmail.it";"'+393490935964";"[]"
"Cattaneo";"";"cattaneo55@hotmail.it";"3464588537";"[]"
"Cavallo";"agata";"cavallo81@tim.it";"3461645425";"[]"
"bartolucci";"christopher";"cbartolucci@virgilio.it";"'+393460888053";"[]"
"";"";"cecchina28@virgilio.it";"3487711543";"[]"
"cecere";"quintilio";"cecere25@libero.it";"3467672905";"[]"
"zolea";"celestino";"celestino.zolea@gmail.com";"3464627678";"[]"
"";"";"celfbscqajhmrszni@hotmail.it";"3470740797";"[]"
"Cecere";"";"celinacecere@gmail.com";"'+39";"[]"
"De Simone";"celino";"celino61@gmail.com";"3469254401";"[]"
"";"";"cenciarelli52@gmail.com";"'+393453781674";"[]"
"Messina";"censina";"censina77@yahoo.com";"'+393490498173";"[]"
"Cheikh talibouya";"Riberto";"ch31kh_t4l1b0uy4r1b3rt0@hotmail.it";"3559213930";"[]"
"albanese";"cherki";"ch3rk14lb4n3s3@yahoo.com";"3493720171";"[]"
"charaf";"oto";"ch4r4f.0t0@virgilio.it";"3493594147";"[]"
"cheikh talibouya";"onesino";"cheikh talibouya29@tim.it";"'+393478024657";"[]"
"cheikh talibouya";"";"cheikhtalibouya.alba@virgilio.it";"'+393480846634";"[]"
"chesti";"pinello";"chestipinello@virgilio.it";"'+393496833555";"[]"
"";"";"chicco@gmail.com";"";"[]"
"simoni";"ciano";"cianosimoni@virgilio.it";"'+393461720244";"[]"
"ciarlariello";"amandina";"ciarlariello97@hotmail.com";"'+393475557568";"[]"
"";"";"cicconi.po@alice.it";"3458110996";"[]"
"cicconi";"rinieri";"cicconi@virgilio.it";"'+393471256524";"[]"
"cichon";"";"cichon.altomira@gmail.com";"'+393450060661";"[]"
"";"";"cichon41@tim.it";"3459608850";"[]"
"cichon";"idalmino";"cichon89@alice.it";"3455234948";"[]"
"cichon";"nina";"cichon@hotmail.com";"'+393453633245";"[]"
"";"";"ciervorosello@hotmail.it";"3499514564";"[]"
"";"";"cincinnato.casadei@yahoo.com";"'+393450955662";"[]"
"cipollone";"";"cipollone93@libero.it";"3454130211";"[]"
"Cirillo";"";"cirillo-i@tim.it";"3476912785";"[]"
"Cirillo";"menina";"cirillo.menina@hotmail.com";"3470307484";"[]"
"Tranquilli";"Cirino";"cirino@hotmail.it";"3613828460";"[]"
"de florio";"clorindo";"cl0-d3 fl0r10@hotmail.com";"3461301916";"[]"
"piccoli";"cleto";"cl3p1cc0l1@hotmail.com";"3455349135";"[]"
"";"";"cla-salvemini@gmail.com";"";"[]"
"de filippis";"";"cladefilippis@alice.it";"3481444220";"[]"
"";"";"clara.tarozzi@virgilio.it";"";"[]"
"Clementucci";"";"clementucci32@hotmail.it";"";"[]"
"";"";"clero19@alice.it";"3466659675";"[]"
"Clesceri";"Micuccia";"clesceri.micuccia@hotmail.com";"";"[]"
"";"libertaria";"clesceri23@tim.it";"";"[]"
"";"cliceria";"cliceria.gnani@yahoo.com";"'+393464128448";"[]"
"";"";"clito56@gmail.com";"3497553194";"[]"
"sementilli";"";"cloride.sementilli@hotmail.com";"3472835056";"[]"
"Lombardi";"";"cmunpdfjvxspmq@tim.it";"'+393451180522";"[]"
"bianchi";"consolata";"co.bianchi@virgilio.it";"'+393476533581";"[]"
"";"Cosima";"co.el_falaki@gmail.com";"3496760567";"[]"
"";"";"co.palmieri@gmail.com";"3476143405";"[]"
"";"";"colle100@hotmail.it";"";"[]"
"Colle";"Vitalia";"colle93@tim.it";"3241372010";"[]"
"pinna";"colombano";"colombano@gmail.com";"3492887640";"[]"
"Colombo";"Pisana";"colombo51@hotmail.it";"3075331516";"[]"
"Toader";"";"colombo55@alice.it";"'+393476746413";"[]"
"";"Allegro";"colomboallegro@libero.it";"3794024067";"[]"
"";"";"colonna-leonzia@virgilio.it";"3833073988";"[]"
"";"";"coluccia36@hotmail.com";"";"[]"
"";"";"concettino-cagnotti@libero.it";"3494775541";"[]"
"Sorrentino";"";"conchita.sorrentino@gmail.com";"3212990567";"[]"
"";"Conetta";"conetta.gigante@yahoo.com";"3272965173";"[]"
"Settembrini";"Consiglio";"consiglio49@hotmail.it";"3039292465";"[]"
"de domenico ";"consolazione";"consolazione69@tim.it";"'+393491452643";"[]"
"";"";"contardino49@hotmail.it";"3480474696";"[]"
"";"agato";"conte20@libero.it";"3459764006";"[]"
"Conte";"";"conte27@hotmail.it";"3483237751";"[]"
"";"gioella";"conti.gi@tim.it";"";"[]"
"";"ode";"conti41@hotmail.it";"'+393454853346";"[]"
"";"pisano";"contiu50@hotmail.it";"'+393472246566";"[]"
"contiu";"milva";"contiu61@tim.it";"3487336176";"[]"
"";"Emmelina";"coppola-emme@hotmail.com";"3149925887";"[]"
"";"Valburga";"coppola78@alice.it";"3481182968";"[]"
"Arena";"";"corinna53@libero.it";"'+393490574338";"[, olida]"
"Fontana";"Corinno";"corinno50@hotmail.it";"3411694021";"[]"
"";"";"cornelio-de_florio@hotmail.com";"3453526200";"[]"
"";"";"corona28@alice.it";"'+393461098750";"[]"
"";"amino";"corrado15@gmail.com";"'+393487735880";"[]"
"Corrias";"";"corrias55@virgilio.it";"3451229788";"[]"
"";"";"cortesia92@virgilio.it";"'+393451662882";"[]"
"";"";"cosima@hotmail.com";"3494400323";"[]"
"d'agapito";"cosimo";"cosimo95@gmail.com";"'+393499832991";"[]"
"costa";"favorina";"costa05@virgilio.it";"'+393493315684";"[]"
"";"Oberta";"costa45@virgilio.it";"'+393781516658";"[]"
"Costantini";"atalo";"costantini68@libero.it";"'+393487523781";"[]"
"";"Ilaro";"coulier03@libero.it";"3471563151";"[]"
"";"";"cozzolino.cireneo@alice.it";"3483823540";"[]"
"Cozzolino";"Agide";"cozzolino90@hotmail.it";"3998959240";"[]"
"seri";"oscarre";"cpapymfmf@virgilio.it";"";"[]"
"Blasi";"";"cpgnfofkrfxf@alice.it";"3471503633";"[]"
"Pucciotti";"Cupido";"cpucc10tt1@tim.it";"3710992908";"[]"
"zivkovic";"crespino";"cr3sp1n0-z1vk0v1c@tim.it";"'+393489970129";"[]"
"";"";"cre-soro@hotmail.it";"3474429351";"[]"
"Crepaldi";"Redivo";"crepaldi.redivo@virgilio.it";"3189812797";"[]"
"Crepaldi";"Mariarosaria";"crepaldi25@yahoo.com";"'+393314694950";"[]"
"bassani";"";"crescenzo@gmail.com";"'+393457028715";"[, agenore]"
"";"";"creusa52@yahoo.com";"3481649159";"[]"
"Grimaldi";"Cristoforo";"cri.grimaldi@hotmail.it";"";"[]"
"coluccio";"crispolto";"crispolto75@virgilio.it";"3463269335";"[]"
"carucci";"cristano";"cristano98@yahoo.com";"3454114156";"[]"
"malagigi";"cristina";"cristina24@hotmail.com";"";"[]"
"";"";"crjuoxru@libero.it";"'+393127213418";"[]"
"croce";"gedeone";"croce-ge@libero.it";"'+393465685557";"[]"
"";"";"crocefisso58@hotmail.it";"'+393463751551";"[]"
"Cirillo";"marzilio";"csglnxckk@virgilio.it";"3485872055";"[]"
"";"";"csnhdhiooisvcqny@libero.it";"3485343168";"[]"
"";"Imperatore";"cswyskldnewa@hotmail.it";"'+393379362601";"[]"
"celotti";"valdimaro";"ctpxvnrg@hotmail.com";"3490432458";"[]"
"iachini";"custode";"cu.14ch1n1@tim.it";"'+393499672008";"[]"
"casali";"cunegonda";"cun3g0nd4.c4s4l1@tim.it";"'+393492285539";"[]"
"";"";"cusin@libero.it";"'+393454936034";"[]"
"gasmi";"custodio";"custodio14@virgilio.it";"";"[]"
"";"";"d'ambrosio50@hotmail.it";"3468142887";"[]"
"";"";"d'ottavio64@tim.it";"'+393453536567";"[]"
"ermeti";"dianella";"d-3rm3t1@tim.it";"3471988489";"[]"
"";"domitilla";"d-4lb4n3s3@hotmail.it";"'+393474829650";"[]"
"quartarone";"domenica";"d-qu4rt4r0n3@libero.it";"3452093202";"[]"
"Sassetti";"Domiziana";"d-sassetti@hotmail.com";"3712675167";"[]"
"";"derna";"d.F3rr4nt3@alice.it";"3484111214";"[]"
"Sala";"";"d.S4l4@yahoo.com";"3492295652";"[]"
"";"";"d.croce@hotmail.it";"3464392320";"[]"
"De Santis";"";"d.de_santis@hotmail.com";"'+393071477660";"[, Robustino]"
"montevecchi";"dato";"d.m0nt3v3cch1@hotmail.com";"3498745550";"[]"
"";"delino";"d.satta@gmail.com";"";"[]"
"vassura";"dionisi";"d.vassura@hotmail.it";"3462417365";"[]"
"d'alessandro";"donino";"d0-d'4l3ss4ndr0@alice.it";"3480929094";"[]"
"vassura";"domenichino";"d0m3n1ch1n0-v4ssur4@yahoo.com";"'+393472370915";"[]"
"Aiello";"dono";"d0n0.A13ll0@tim.it";"3479151178";"[]"
"donnhauser";"gionnina";"d0nnh4us3r-g1@tim.it";"3472977043";"[]"
"dorascenzi";"kizito";"d0r4sc3nz1k@virgilio.it";"'+393499442562";"[]"
"di lena";"";"d1 l3n4.s4@hotmail.it";"'+393466821877";"[, fina]"
"caniglia ";"didaco";"d1.c4n1gl14 @tim.it";"'+393494469276";"[]"
"";"";"d14c3tt1.4rd1@alice.it";"3489270774";"[]"
"Antonelli";"diodata";"d1Ant0n3ll1@hotmail.com";"3454969213";"[]"
"gasmi";"dismo";"d1sm0-g4sm1@hotmail.com";"3459504901";"[]"
"de la cruz";"asclepio";"d3 l4 cruz.4scl3p10@hotmail.it";"'+393463091879";"[]"
"veneziani";"";"d3.v3n3z14n1@tim.it";"";"[]"
"";"deana";"d3.z4p4lsk1@yahoo.com";"3471966177";"[]"
"";"";"d3_f1l1pp1sa@virgilio.it";"3492691277";"[]"
"Del aguila rosario";"Nereo";"d3l_4gu1l4_r0s4r10.n3r30@gmail.com";"3677223687";"[]"
"quartarone";"dafno";"d4-qu4rt4r0n3@libero.it";"3452912059";"[]"
"";"Dalmata";"d4.ar3n4@hotmail.com";"'+393098218829";"[]"
"dallago";"bachisio";"d4ll4g0b4ch1s10@hotmail.it";"3486574685";"[]"
"Piras";"dalmo";"d4lm0-P1r4s@hotmail.it";"3457466332";"[]"
"nini";"dalmiro";"d4lm1r0n1n1@hotmail.it";"3483801588";"[]"
"";"davida";"d4v1d4.f4r4z1@tim.it";"3464223060";"[]"
"ahamed";"danillo";"da-ahamed@hotmail.com";"3464047133";"[]"
"Catalano";"";"da.catalano@libero.it";"3455486468";"[]"
"freschi ";"darvina";"dafreschi@virgilio.it";"'+393462762563";"[]"
"";"";"dalessandro.osvaldo@yahoo.com";"3475661685";"[]"
"";"dana";"dana49@gmail.com";"'+393456069539";"[]"
"Popovici";"";"dandolo81@gmail.com";"'+393491211321";"[]"
"";"Daniel";"daniel-caligari@virgilio.it";"'+393959035583";"[]"
"";"";"daniel72@hotmail.com";"3480049959";"[]"
"gamberini";"darmo";"darmo23@gmail.com";"3465355457";"[]"
"";"";"david-barbieri@alice.it";"3481918898";"[]"
"";"";"davida89@libero.it";"";"[]"
"";"";"davidica75@hotmail.com";"3762914733";"[]"
"Santoro";"";"dazegliosantoro@hotmail.it";"3452878456";"[]"
"";"Mariadina";"ddfwuvpcoixexeavttaf@alice.it";"3496838067";"[]"
"de cataldo";"gea";"de cataldo55@hotmail.com";"'+393467054968";"[]"
"de matteo";"viridiana";"de matteo28@tim.it";"'+393462714016";"[]"
"";"Olfa";"de_santis.olfa@libero.it";"3489535615";"[]"
"Pezzuco";"";"de_sterlich-fenina@hotmail.it";"3469056027";"[]"
"";"deana";"deana17@libero.it";"'+393499937173";"[]"
"Attendoli";"";"deattendoli@hotmail.com";"3451245861";"[]"
"Catalano";"Debora";"debora05@yahoo.com";"3099486677";"[]"
"";"";"ded'amico@libero.it";"";"[]"
"Seri";"Defendo";"defendo-seri@hotmail.it";"'+393417048107";"[]"
"de filippis";"lussoria";"defilippis.l@gmail.com";"3473440631";"[]"
"";"";"del_aguila_rosario.pervinca@alice.it";"3450126700";"[]"
"Galli";"tarcisio";"delfa13@hotmail.it";"";"[]"
"Cavallo";"";"delfacavallo@libero.it";"'+393467235951";"[]"
"delgado";"comita";"delgado63@tim.it";"'+393458760385";"[]"
"";"";"demetriagiorgi@tim.it";"'+393480645471";"[]"
"Serra";"Demostene";"demostene59@yahoo.com";"'+393488453920";"[]"
"";"Azad";"denisa_elenakamal@virgilio.it";"";"[]"
"";"";"denisia07@gmail.com";"3456084462";"[, michelino]"
"Coppola";"";"denisio12@yahoo.com";"3453096990";"[]"
"";"";"depeppe-one@gmail.com";"'+393480207700";"[]"
"";"giacchino";"depeppe87@hotmail.com";"'+393483071654";"[]"
