COGNOME;NOME;EMAIL;TELEFONO;
"lippi";"";"";"3464221665";"[]"
"Greco";"";"";"";"[]"
"Barone";"venera";"";"3493812821";"[]"
"Harroud";"Castrenzo";"";"3144286536";"[]"
"";"";"";"'+393465650928";"[]"
"d'amico";"gandolfo";"";"3498603858";"[]"
"Donnhauser";"";"";"'+393880148820";"[]"
"Albanese";"zanina";"";"3464758837";"[]"
"chesti";"camelia";"";"3466132512";"[]"
"lunerti";"";"";"3470548050";"[]"
"Ceccarelli";"";"";"'+393457856777";"[]"
"brunetti";"cara";"";"3456757487";"[]"
"tufano";"rema";"";"'+393478920100";"[]"
"balice";"";"";"'+393488165416";"[]"
"gasmi";"disma";"";"'+393456274011";"[]"
"zaccaria";"pompeo";"";"'+393468638148";"[]"
"Pascale";"";"";"";"[]"
"Iuliano";"Preziosa";"";"3064988676";"[]"
"Sartori";"";"";"'+393472223412";"[]"
"zanella";"marilia";"";"3481433621";"[]"
"mamone";"petro";"";"3489390355";"[]"
"Santoro";"";"";"'+393469679911";"[]"
"Pierucci";"Flera";"";"";"[]"
"Ferretti";"giulietta";"";"3464027996";"[]"
"";"Acilia";"";"3197534101";"[]"
"mamone";"dema";"";"3479899006";"[]"
"pracucci";"eraclito";"";"3472426563";"[]"
"";"";"";"";"[]"
"";"";"";"'+393479695628";"[]"
"zanella";"peppina";"";"3493969088";"[]"
"Mancini";"bramo";"";"3492273677";"[]"
"";"fiorisia";"";"3469092763";"[]"
"Ricciardi";"corsino";"";"3454073909";"[]"
"balice";"masino";"";"3480050297";"[]"
"Rinaldi";"eustacchia";"";"'+393453797143";"[]"
"bernacci";"rofillo";"";"3472339584";"[]"
"";"Nicodemo";"";"3983802373";"[]"
"corrias";"";"";"3476507022";"[]"
"fusini";"valentina";"";"'+393488426822";"[]"
"santucci";"";"";"'+393498032510";"[]"
"";"ottelio";"";"3484947694";"[]"
"";"";"";"";"[]"
"jagmin";"marchetto";"";"'+393497815630";"[]"
"Caruso";"Pippo";"";"'+39+393227797823";"[]"
"tabane";"peppi";"";"3461343628";"[]"
"de santis";"brasilino";"";"3496779959";"[]"
"";"";"";"3457057146";"[]"
"blasi";"lazzara";"";"'+393450976543";"[]"
"tambini";"betta";"";"3477562030";"[]"
"";"";"";"'+393472393070";"[]"
"Volpe";"rizzo";"";"3453471801";"[]"
"";"liberatore";"";"'+393477976110";"[]"
"";"valento";"";"3461954597";"[]"
"";"";"";"3482635489";"[]"
"pierucci ";"giosofatto";"";"'+393468189845";"[]"
"Graffiedi";"Benizio";"";"'+393634334154";"[]"
"Marocchini";"Martira";"";"";"[]"
"Ricciardi";"pupa";"";"";"[]"
"Pinna";"euplio";"";"'+393495335338";"[]"
"";"tilda";"";"'+393467657870";"[]"
"baldinotti";"glisente";"";"";"[]"
"saccone";"cloride";"";"3457620588";"[]"
"Gallo";"";"";"3454847238";"[]"
"fontanella";"arsenio";"";"3470343786";"[]"
"niane";"amperio";"";"3495629817";"[]"
"";"";"";"";"[]"
"pelo";"marie odette rose gabrielle";"";"'+393476054079";"[]"
"";"ostilio";"";"'+393497657353";"[]"
"scarale";"fenicola";"";"3473668782";"[]"
"odigwe";"ricorda";"";"3450530887";"[]"
"";"galgano";"";"'+393490554080";"[]"
"";"anna";"";"";"[]"
"Basile";"orisma";"";"'+393475269660";"[]"
"liberto ";"dima";"";"3450152505";"[]"
"pompili";"omelia";"";"'+393483218460";"[]"
"";"tazio";"";"3462730130";"[]"
"Guidi";"diotisalvi";"";"3451545257";"[]"
"";"";"";"3476351384";"[]"
"zivkovic";"amerino";"";"";"[]"
"veneziani";"marie odette rose";"";"3450999088";"[]"
"";"feridia";"";"3455520852";"[]"
"mincuzzi";"leocadia";"";"3469568950";"[]"
"Palmieri";"natalia";"";"3477174880";"[]"
"Ferrari";"pasquino";"";"3459661200";"[]"
"tambini";"alboino";"";"";"[]"
"lacerenza";"orienna";"";"3463960511";"[]"
"monsone ";"idelma";"";"'+393460019029";"[]"
"gindre";"olemo";"";"'+393451542290";"[]"
"";"";"";"3498741126";"[]"
"";"";"";"3481557120";"[]"
"";"";"";"3990010437";"[]"
"quadalti noferini";"obes";"";"3466252796";"[]"
"Martinelli";"genovino";"";"'+393488186197";"[]"
"Grasso";"";"";"3496972452";"[]"
"Usami";"Duccia";"";"3038702151";"[]"
"lazar";"carletta";"";"3469090475";"[]"
"Ferrara";"piccardo";"";"";"[]"
"Simoni";"";"";"3452742851";"[]"
"apreda";"arceo";"";"3454339508";"[]"
"";"";"";"'+393495112235";"[]"
"Ferrante";"fina";"";"3496756206";"[]"
"Parravani";"Remedio";"";"'+393919104943";"[]"
"el hallaf";"terzilia";"";"3466530617";"[]"
"";"eramo";"";"3456156103";"[]"
"Gindre";"";"";"3706857475";"[]"
"wozniak";"ilija";"";"'+393493912228";"[]"
"";"";"";"";"[]"
"zurzolo";"ananio";"";"'+393495376834";"[]"
"";"";"";"'+393471632847";"[]"
"";"melchiora";"";"3477001454";"[]"
"pezzuco";"rone";"";"3452744826";"[]"
"rucci";"orfelina";"";"3461279638";"[]"
"disabato";"ferro";"";"3469994123";"[]"
"rocchi";"redentore";"";"'+393463042620";"[]"
"santana moscato";"gidio";"";"'+393461771812";"[]"
"capanna";"mammola";"";"3483320122";"[]"
"parini";"erico";"";"'+393475885282";"[]"
"iacoangeli";"timotea";"";"3486801473";"[]"
"moschetti";"leonzio";"";"'+393458058681";"[]"
"Wally";"";"";"3467651340";"[]"
"latini";"faira";"";"'+393477703272";"[]"
"Leone";"fiorindo";"";"3468728534";"[]"
"";"";"";"3472641844";"[]"
"boncompagni";"ambrogio";"";"3481476502";"[]"
"";"enzo";"";"3497980844";"[]"
"tomassi";"lavina";"";"3487330775";"[]"
"rudel";"letanzio";"";"3487330775";"[]"
"Nicastro";"";"";"3405920141";"[]"
"borkowska";"dafno";"";"'+393494365311";"[]"
"alpi";"toriddo";"";"3483543763";"[]"
"donatantonio";"sofia";"";"3498743221";"[]"
"zak";"nannino";"";"3480112873";"[]"
"Lorusso";"elpidio";"";"3495609960";"[]"
"";"Servilia";"";"'+39+39";"[]"
"";"Ottiglia";"";"'+393798922871";"[]"
"Moro";"vannetto";"";"3497744851";"[]"
"ceraldi";"artemidio";"";"'+393480341748";"[]"
"vella";"manillo";"";"3456645233";"[]"
"";"Desio";"";"3041676515";"[]"
"Poli";"alan";"";"3465680206";"[]"
"";"nuccia";"";"3478919455";"[]"
"";"cristian mauricio";"";"3482765236";"[]"
"anklin";"amaddio";"";"3498524382";"[]"
"caniglia ";"assuera";"";"'+393460175362";"[]"
"settembrini";"germinal";"";"";"[]"
"";"";"";"'+393475547091";"[]"
"andruccioli";"eloisia";"";"3478340082";"[]"
"";"darvino";"";"'+393481041544";"[]"
"";"giasone";"";"";"[]"
"d'agapito";"fiorentino";"";"3473770441";"[]"
"mercantini";"giunta";"";"";"[]"
"Bellinzoni";"Ovanda";"";"'+393198983746";"[]"
"mezzogori";"ottelio";"";"3458622223";"[]"
"Coppola";"germinalina";"";"3466950129";"[]"
"caporilli";"mirvana";"";"";"[]"
"Piccolo";"maggiolino";"";"'+393473128745";"[]"
"Bazhanova";"Aroldo";"";"";"[]"
"Gallo";"oscare";"";"'+393456320831";"[]"
"sposato";"medusa";"";"'+393467528341";"[]"
"";"gioella";"";"'+393472350768";"[]"
"Orlando";"";"";"3468784243";"[]"
"";"estella";"";"3479757276";"[]"
"";"cosmo";"";"3476143405";"[]"
"";"febbrina";"";"3481762767";"[]"
"";"michelino";"";"'+393475342044";"[]"
"Amato";"Walchiria";"";"3615979866";"[]"
"Farina";"badoglio";"";"'+393466827124";"[]"
"Leone";"lunetta";"";"'+393483655816";"[]"
"fadda";"";"";"3463431658";"[]"
"";"forestina";"";"3453331222";"[]"
"lesniewska";"fiorisa";"";"'+393477499210";"[]"
"Silvestri";"altieri";"";"'+393487530475";"[]"
"";"vanino";"";"3496638373";"[]"
"Martinelli";"elvenzia";"";"";"[]"
"sorgentone";"lucrezio";"";"'+393487835328";"[]"
"";"marila";"";"3450500465";"[]"
"";"";"";"'+393479127479";"[]"
"zito";"gualtieri";"";"'+393475767046";"[]"
"Bernardi";"Sofocle";"";"3463404975";"[]"
"stefoni";"abdon";"";"";"[]"
"fontana";"fiorigia";"";"3485536858";"[]"
"Capitani";"";"";"3474383520";"[]"
"piga";"osana";"";"3463951421";"[]"
"wozniczka";"florentina";"";"3468227710";"[]"
"Gentilini";"";"";"3282069209";"[]"
"Pastore";"monserrato";"";"3497332481";"[]"
"wirth";"luisetta";"";"3473461875";"[]"
"Meloni";"edera";"";"3465833322";"[]"
"vella";"";"";"3478329015";"[]"
"cecere";"massimiliano";"";"3489674946";"[]"
"scipioni";"norina";"";"'+393494812180";"[]"
"Clementucci";"Crisante";"";"3433470843";"[]"
"emumwen";"orelio";"";"3466574077";"[]"
"Fontanella";"Orta";"";"'+393346320248";"[]"
"martys";"lella";"";"3471938613";"[]"
"pisacane";"comodo";"";"'+393472211010";"[]"
"Mazza";"giordana";"";"3462203674";"[]"
"";"memË";"";"'+393487509213";"[]"
"romani bergonzo";"flaide";"";"3458470058";"[]"
"Sorgentone";"";"";"3473063367";"[]"
"sementilli";"vannella";"";"3476658650";"[]"
"zanellati";"ottilio";"";"3492238482";"[]"
"tioni";"crispina";"";"";"[]"
"";"finuccia";"";"'+393491682703";"[]"
"de stefano";"perlo";"";"'+393461535030";"[]"
"polyzopoulos";"";"";"3493313747";"[]"
"bevilacqua";"ciretta";"";"'+393468831799";"[]"
"balloni";"andreano";"";"'+393465852989";"[]"
"tranquilli";"lorano";"";"'+393459722907";"[]"
"eichenberger";"zenio";"";"3454339508";"[]"
"Papaleo";"";"";"";"[]"
"masetti";"ravaldo";"";"'+393493677622";"[]"
"";"fiorentina";"";"";"[]"
"Gentile";"vanna";"";"3494643563";"[]"
"capelli";"ahmed";"";"3497156222";"[]"
"gindre";"oviglio";"";"'+393496691799";"[]"
"malagigi";"pileria";"";"";"[]"
"panichi";"festo";"";"3475751017";"[]"
"";"noË";"";"'+393476004147";"[]"
"";"oriondo";"";"";"[]"
"Ferrari";"";"";"";"[]"
"Russo";"giampaola";"";"'+393453786223";"[]"
"";"";"";"'+393499647063";"[]"
"";"quartilia";"";"'+393463234650";"[]"
"Guidi";"";"";"'+393568408933";"[]"
"urzo";"osmanna";"";"3475053325";"[]"
"campanella";"olivano";"";"";"[]"
"";"";"";"'+393453724465";"[]"
"mohammed";"edelberto";"";"3454780353";"[]"
"callegarini";"deonisio";"";"'+393468517882";"[]"
"lazazzera";"";"";"'+393480285852";"[]"
"basile";"sincero";"";"3479756000";"[]"
"";"";"";"3490588371";"[]"
"Romano";"stanislaw";"";"3455436407";"[]"
"tabane";"glorio";"";"3489187613";"[]"
"de filippis";"clarenzio";"";"3481444220";"[]"
"gentili";"oroveso";"0-g3nt1l1@hotmail.com";"";"[]"
"martys";"odoletta";"0-m4rtys@tim.it";"'+393480052294";"[]"
"mugione";"olfino";"0.mug10n3@gmail.com";"";"[]"
"";"osimo";"0.w1ll14ms@yahoo.com";"'+393459591073";"[]"
"Marchetti";"";"0M4rch3tt1@tim.it";"3480100509";"[]"
"resende azevedo";"odovilio";"0d0v1l10-r3s3nd3 4z3v3d0@tim.it";"'+393472633624";"[]"
"kosek";"odulia";"0du-k0s3k@gmail.com";"3467646322";"[]"
"costa";"ofemia";"0f3m14c0st4@hotmail.it";"3487365624";"[]"
"";"";"0l1-4cc4d14@tim.it";"'+393483089348";"[]"
"valvano";"oliviero";"0l1v13r0-v4lv4n0@tim.it";"3451008221";"[]"
"olivelli";"oronte";"0l1v3ll1-0r0@hotmail.it";"3492317492";"[]"
"gromala";"olferina";"0lf3-gr0m4l4@libero.it";"'+393460802269";"[]"
"Moretti";"olvido";"0lv1d0-M0r3tt1@libero.it";"3451598696";"[]"
"";"onilio";"0n1l10c4p0n3 @alice.it";"";"[]"
"antosh";"onesina";"0n3s1n44nt0sh@tim.it";"'+393499660633";"[]"
"sarpieri";"ontario";"0nt4r10-s4rp13r1@libero.it";"3475898384";"[]"
"lecca";"";"0r1-l3cc4@libero.it";"3498470847";"[]"
"guzman soriano";"oreliana";"0r3l14n4guzm4n s0r14n0@libero.it";"'+393476983530";"[]"
"";"ora";"0r4.M4rt1n1@virgilio.it";"";"[]"
"emumwen";"orlana";"0rl4n4.3mumw3n@libero.it";"";"[]"
"laurenti";"ortilla";"0rt1ll4-l4ur3nt1@yahoo.com";"'+393461466596";"[]"
"minelli";"ortenzina";"0rt3.m1n3ll1@hotmail.it";"";"[]"
"rucci";"orvieta";"0rv1.rucc1@libero.it";"'+393450393771";"[]"
"bernardi";"orvilla";"0rv1b3rn4rd1@yahoo.com";"3470208941";"[]"
"Mele";"oscare";"0sc4r3.M3l3@gmail.com";"3476439156";"[]"
"fiordigigli";"ostella";"0st3ll4-f10rd1g1gl1@gmail.com";"3462032472";"[]"
"galotti";"otilia";"0t1l14.g4l0tt1@gmail.com";"3465103960";"[]"
"ceccaroni";"otellia";"0t3ll14-c3cc4r0n1@libero.it";"3470973632";"[]"
"Franco";"ottiglia";"0tt1.Fr4nc0@libero.it";"'+393462967657";"[]"
"iachini";"ottanzia";"0tt4nz1414ch1n1@virgilio.it";"3472684818";"[]"
"nuti";"ifigenia";"1.nut1@tim.it";"'+393477975873";"[]"
"";"";"1.sc0tt1@hotmail.com";"3474603372";"[]"
"";"";"14ch1n1.n40m1@alice.it";"";"[]"
"de simone";"idiana";"1d14n4-d3 s1m0n3@gmail.com";"3477547565";"[]"
"jebrane";"idelmo";"1d3lm0.j3br4n3@virgilio.it";"3489496627";"[]"
"kazi";"idalgo";"1d4lg0.k4z1@alice.it";"3472695456";"[]"
"";"idea";"1l1b3rt0 @yahoo.com";"3480652308";"[]"
"";"";"1m3r-d3lg4d1ll0 v4rg4s@hotmail.it";"'+393497636879";"[]"
"zavoli";"imeldo";"1m3z4v0l1@hotmail.com";"'+393462075136";"[]"
"d'ottavio ";"ines";"1n3-d'0tt4v10 @hotmail.com";"3461904952";"[]"
"conte";"innocentina";"1nn0c3nt1n4.c0nt3@alice.it";"3450614772";"[]"
"boncompagni";"iseo";"1s30b0nc0mp4gn1@libero.it";"3472266887";"[]"
"wicher";"iselda";"1s3ld4-w1ch3r@gmail.com";"'+393460395960";"[]"
"orlandi";"elmira";"3-0rl4nd1@gmail.com";"3451983417";"[]"
"rucci";"eusebia";"3-rucc1@hotmail.com";"3473114701";"[]"
"botnariu";"eucherio";"3.b0tn4r1u@gmail.com";"3452965293";"[]"
"";"eva";"3.t10n1@tim.it";"";"[]"
"Pellegrini";"edina";"3d1.P3ll3gr1n1@hotmail.com";"'+393493121242";"[]"
"metozzi";"edgarda";"3dg4rd4.m3t0zz1@yahoo.com";"3463518541";"[]"
"Romano";"efiso";"3f1s0.R0m4n0@libero.it";"3457398147";"[]"
"casali";"egeo";"3g30.c4s4l1@tim.it";"";"[]"
"pello'";"elfio";"3lf10.p3ll0'@tim.it";"3452842690";"[]"
"vinciguerra";"emiliano";"3m1l14n0-v1nc1gu3rr4@tim.it";"3486824322";"[]"
"abu";"emerio";"3m3r10-4bu@hotmail.it";"3471321777";"[]"
"mane";"emmanuele";"3mm4nu3l3m4n3@alice.it";"'+393480132424";"[]"
"cauteruccio";"enotrio";"3n0-c4ut3rucc10@gmail.com";"3475780075";"[]"
"ducci";"erilda";"3r1-ducc1@libero.it";"3469219209";"[]"
"oliva";"eraclio";"3r4cl100l1v4@tim.it";"'+393497292060";"[]"
"mohammed";"erminia";"3rm1n14-m0h4mm3d@hotmail.it";"";"[]"
"Bellini";"ersilio";"3rs1B3ll1n1@virgilio.it";"'+393484761985";"[]"
"de stefano";"eufemio";"3uf3m10.d3 st3f4n0@alice.it";"'+393459867721";"[]"
"brizi";"";"4-br1z1@yahoo.com";"3454258051";"[]"
"de cataldo";"attiliano";"4-d3 c4t4ld0@tim.it";"'+393492298836";"[]"
"Moro";"artemisia";"4.M0r0@libero.it";"3488614188";"[]"
"Marino";"artemio";"4.M4r1n0@hotmail.it";"3472973063";"[]"
"di maio";"aido";"41.d1 m410@hotmail.it";"3459100860";"[]"
"Pastore";"alidea";"4P4st0r3@yahoo.com";"'+393476753976";"[]"
"abbondanza";"geltrude";"4bb0nd4nz4.g3@hotmail.it";"3479162411";"[]"
"blasi ";"abramina";"4br4m1n4bl4s1 @alice.it";"3460142276";"[]"
"sipio";"adelchi";"4d3lch1.s1p10@tim.it";"3457769834";"[]"
"Lorusso";"agatocle";"4g4t0cl3.L0russ0@virgilio.it";"3483350215";"[]"
"";"aligio";"4l1g10.4ss4l@alice.it";"'+393474006031";"[]"
"alam";"slavisa";"4l4m-sl4@hotmail.it";"'+393453128751";"[]"
"ianne";"alcestina";"4lc3st1n4-14nn3@gmail.com";"3464451893";"[]"
"blasi ";"alfredino";"4lfr3-bl4s1 @hotmail.it";"3454969213";"[]"
"";"";"4m3-g1urg0l4@alice.it";"3478948348";"[]"
"";"amedeo";"4m3m1r4nt3@libero.it";"'+393487350551";"[]"
"";"lena";"4ndrucc10l1.l3n4@hotmail.com";"'+393494036779";"[]"
"fiumi";"angiolo";"4ng1.f1um1@tim.it";"'+393492917249";"[]"
"";"annunziatina";"4nnunz14t1n4-urb1n1@tim.it";"";"[]"
"bellino";"ansperto";"4nsp3rt0b3ll1n0@virgilio.it";"3462315608";"[]"
"di paolo";"anwar";"4nw4r.d1 p40l0@gmail.com";"3497941474";"[]"
"Giuliani";"aronte";"4r0nt3.G1ul14n1@yahoo.com";"";"[]"
"maroncelli";"armanda";"4rm4-m4r0nc3ll1@yahoo.com";"3482838939";"[]"
"mincuzzi";"arsilia";"4rs1l14.m1ncuzz1@hotmail.it";"3452373805";"[]"
"Santoro";"aurea";"4uS4nt0r0@hotmail.it";"3466186035";"[]"
"Ricciardi";"averardo";"4v3.R1cc14rd1@yahoo.com";"";"[]"
"sartori";"averina";"4v3.s4rt0r1@alice.it";"";"[]"
"";"";"4zz4rr1.4d3l4s14@tim.it";"3477512069";"[]"
"Aiello";"";"A13ll0-c@hotmail.it";"3487562200";"[]"
"Benedetti";"arzenio";"B3n3d3tt1-4@hotmail.it";"3461301916";"[]"
"";"romanino";"Bernardi24@gmail.com";"3456642631";"[]"
"Ceccarelli";"calcedonia";"C3cc4r3ll1.c4lc3d0n14@gmail.com";"3497437962";"[]"
"Caputo";"meme";"C4put0m3m3@yahoo.com";"'+393472816820";"[]"
"Castelli";"lietta";"C4st3ll1-l1@gmail.com";"";"[]"
"Cavallo";"orintia";"C4v4ll00r1nt14@gmail.com";"";"[]"
"";"ricciero";"Costantini17@tim.it";"3451584023";"[]"
"";"naldina";"De Luca05@tim.it";"'+393466428026";"[]"
"Esposito";"licurgo";"Esp0s1t0.l1@yahoo.com";"3471109479";"[]"
"Esposito";"giusepe";"Esposito15@hotmail.com";"'+393493315684";"[]"
"Fiore";"caffieri";"F10r3.c@hotmail.com";"3482334457";"[]"
"";"aldesira";"F3rr0-4ld3@libero.it";"3493755074";"[]"
"Ferretti";"robertina";"F3rr3tt1-r0b3rt1n4@gmail.com";"3492275438";"[]"
"Fiore";"doretta";"Fiore31@hotmail.com";"3474828685";"[]"
"Grimaldi";"iria";"Gr1m4ld1-1@virgilio.it";"'+393496385792";"[]"
"Marini";"breno";"M4r1n1-br3n0@virgilio.it";"3450548248";"[]"
"Mariani";"raoul";"Mariani04@yahoo.com";"'+393478133237";"[]"
"Marini";"cleofina";"Marini54@tim.it";"'+393483734586";"[]"
"Olivieri";"fogliana";"Olivieri32@tim.it";"3459504901";"[]"
"";"";"Pastore50@hotmail.it";"3461373213";"[]"
"Pellegrini";"rodi";"Pellegrini69@hotmail.it";"3489324184";"[]"
"Riva";"giada";"Riva57@gmail.com";"'+393495371878";"[]"
"Rossetti";"umbria";"Rossetti97@tim.it";"'+393493509766";"[]"
"";"";"Rossi07@libero.it";"'+393450278448";"[]"
"";"clodoveo";"Serra37@gmail.com";"3498512454";"[]"
"Volpe";"letteria";"V0lp3l@yahoo.com";"3485353332";"[]"
"Valentini";"filippi";"Valentini23@hotmail.it";"3499416299";"[]"
"Zanetti";"fride";"Zanetti44@virgilio.it";"";"[]"
"Proietti";"Annunzia";"a-proietti@hotmail.it";"3348396920";"[]"
"";"";"a-sala@gmail.com";"3878472157";"[]"
"";"amalfio";"a-santini@gmail.com";"3490547773";"[]"
"";"Alfride";"a-taurone@gmail.com";"'+393466098819";"[]"
"caraballo";"aldighiero";"a.caraballo@gmail.com";"'+393491623344";"[]"
"Carbone";"archelao";"a.carbone@alice.it";"3471745033";"[]"
"Karim";"";"a.karim@gmail.com";"'+393475290152";"[]"
"";"";"a.nuti@hotmail.com";"3451514160";"[]"
"tabane";"abbondanzio";"abbondanzio21@yahoo.com";"3468038044";"[]"
"";"";"abcdef@hotmail.it";"";"[]"
"jianu";"glorio";"abcdef@libero.it";"'+393477656264";"[]"
"jagmin";"nicodema";"abcdefg@alice.it";"3457771886";"[]"
"";"siliano";"abcdefgh@virgilio.it";"'+393456057157";"[]"
"";"fanola";"abcdefghi@alice.it";"'+393491806311";"[]"
"minnella";"";"abcdefghi@libero.it";"3495375486";"[]"
"d'agapito";"pompeo";"abcdefghijk@libero.it";"'+393477748620";"[]"
"";"fioralbo";"abcdefghijk@tim.it";"";"[]"
"";"";"abcdefghijkl@tim.it";"3498212577";"[]"
"";"oldano";"abcdefghijklm@alice.it";"3463773754";"[]"
"";"";"abcdefghijklmn@tim.it";"";"[]"
"vitor";"alodia";"abcdefghijklmnopqr@yahoo.com";"3473642710";"[]"
"Gubinelli";"Abrama";"abrama17@libero.it";"";"[]"
"accadia";"reginalda";"accadia95@hotmail.it";"3478783571";"[]"
"";"";"acqbusfmcwbmdgy@gmail.com";"'+393494399296";"[]"
"";"Adelasia";"ad3l4s14.p4l4zz4r1@gmail.com";"3489653880";"[]"
"Donati";"Adamina";"adadonati@alice.it";"'+393695436482";"[]"
"";"adalio";"adalio42@hotmail.com";"3486725260";"[]"
"colongi";"";"addamiano-colongi@hotmail.it";"3453274803";"[]"
"Ferro";"addonizio";"addonizio78@alice.it";"'+393455076872";"[]"
"sorgentone";"";"adelaide66@hotmail.com";"'+393450343210";"[]"
"";"";"adelchi@hotmail.it";"'+393486139964";"[]"
"";"Adelco";"adelco14@tim.it";"";"[]"
"sorrentino";"adelindo";"adelindo30@alice.it";"3472083262";"[]"
"simonetti";"adelo";"adelo21@virgilio.it";"";"[]"
"Ranucci";"";"aderanucci@libero.it";"3462539067";"[]"
"";"";"aderito@gmail.com";"'+393494584375";"[]"
"di benimeo";"adio";"adi.dibenimeo@alice.it";"";"[]"
"";"";"adssmjrabjwxszswpnz@tim.it";"'+393469143194";"[]"
"Ferraro";"";"af3rr4r0@virgilio.it";"'+393464136548";"[]"
"russo";"agapito";"agapito20@virgilio.it";"";"[]"
"papaleo";"agatoclia";"agatoclia70@hotmail.com";"3477641192";"[]"
"Amato";"agazia";"agazia56@hotmail.com";"3462769672";"[]"
"Donati";"";"ageadonati@hotmail.it";"3696860045";"[]"
"";"Tranquillino";"agitwosciayutpi@virgilio.it";"3457865750";"[]"
"Di sipio";"Agnella";"agnella.di_sipio@alice.it";"3098365053";"[]"
"Saccone";"";"agnello34@hotmail.com";"'+393476037145";"[]"
"Villa";"";"agricola80@alice.it";"3489186774";"[]"
"Aguila";"Flamminio";"aguila-fla@libero.it";"3913814928";"[]"
"rucci";"albarosa";"alba-rucci@alice.it";"";"[]"
"albanese";"felino";"albanese18@gmail.com";"3474294031";"[]"
"";"Albarosa";"albarosa-lombardo@tim.it";"";"[]"
"";"alcido";"alcido41@hotmail.com";"'+393475230269";"[]"
"Grassi";"Aldeandra";"aldeandra-grassi@yahoo.com";"3667661947";"[]"
"";"";"aldegondo61@tim.it";"3491650852";"[]"
"capitani";"aldemira";"aldemira20@hotmail.com";"3497968493";"[]"
"";"aldobrandino";"aldobrandinocaraballo@hotmail.it";"3485444307";"[]"
"Dallago";"";"aldomirodallago@hotmail.com";"'+393456653857";"[]"
"";"";"alfigrande@gmail.com";"'+393458095838";"[]"
"avello";"";"alfonza62@gmail.com";"";"[]"
"";"";"alg1s4.f1um1@virgilio.it";"3470250750";"[]"
"";"algerino";"algerino@hotmail.com";"'+393460978054";"[]"
"Ferrari";"Algia";"algi.ferrari@libero.it";"'+393496637498";"[]"
"Lombardo";"algiso";"algiso42@yahoo.com";"3491950223";"[]"
"lazazzera";"alighiera";"alighiera33@libero.it";"3453372187";"[]"
"steffenoni";"aligi";"aligi98@yahoo.com";"'+393461042940";"[]"
"boubaker";"alodia";"alodia72@alice.it";"3470208941";"[]"
"";"";"alteapatwary@virgilio.it";"3494400323";"[]"
"filagna";"alvezio";"alvezio@tim.it";"'+393497207088";"[]"
"";"";"am4-p4ss1tt0@yahoo.com";"'+393491959500";"[]"
"Fumagalli";"amabile";"amabile08@tim.it";"";"[]"
"siapian";"amabile";"amabile98@libero.it";"3459965965";"[]"
"";"Amarando";"amarando.arena@tim.it";"3472358764";"[]"
"";"ambro";"ambro.pompili@hotmail.it";"'+393488146640";"[]"
"";"";"ambrosina-giura@virgilio.it";"3497737934";"[]"
"";"";"amebertini@tim.it";"'+393465842750";"[]"
"Cardinetti";"Amedea";"amedea34@alice.it";"3665759930";"[]"
"Farazi";"Amino";"amino94@virgilio.it";"3517170389";"[]"
"Rocchi";"";"amonastro.rocchi@alice.it";"3473418898";"[]"
"";"";"amonastro83@libero.it";"";"[]"
"";"";"ampi-errahmani@hotmail.com";"";"[]"
"Basile";"";"an4n14-b4s1l3@tim.it";"";"[]"
"Santoro";"Anania";"ana.santoro@tim.it";"3638103763";"[]"
"";"";"anco.proietti@alice.it";"3461457259";"[]"
"lecca";"andra";"andra-lecca@tim.it";"'+393464722336";"[]"
"";"";"andre.delgado@tim.it";"3487180858";"[]"
"zaratti";"andreuccio";"andreuccio89@tim.it";"'+393453398061";"[]"
"";"";"andro.manzi@tim.it";"3459311555";"[]"
"";"";"andruccioli@libero.it";"3476010127";"[]"
"angelicchio";"ghino";"angelicchio02@libero.it";"'+393464761290";"[]"
"";"angelico";"angelico04@virgilio.it";"";"[]"
"Wozniczka";"Angelita";"angelita96@tim.it";"3657025286";"[]"
"";"";"angiuli.a@hotmail.com";"3495796062";"[]"
"angiuli";"odiglia";"angiuli73@libero.it";"3488576983";"[]"
"Anklin";"Liberina";"anklin33@hotmail.it";"3922021604";"[]"
"";"";"anna-piro@hotmail.com";"3453983165";"[]"
"";"";"annachiara.zanetti@hotmail.com";"3489383033";"[]"
"polidori";"annalisa";"annalisa52@libero.it";"'+393471842148";"[]"
"";"Annuccio";"annuccio.iacoangeli@hotmail.it";"3476076065";"[]"
"";"Antonella";"ant0-b0rg4t-w0hlb4ng@tim.it";"3456914251";"[]"
"";"Antonmaria";"ant0nm4r14.apr3d4@virgilio.it";"3528197238";"[]"
"";"Antima";"antima-luzzi@gmail.com";"3472096928";"[]"
"Mussinelli";"";"antoniuccio19@yahoo.com";"'+393488916514";"[]"
"";"";"apierucci@gmail.com";"3765187121";"[]"
"Mane'";"";"araldomane'@hotmail.com";"";"[]"
"Mariani";"Archibaldo";"archibaldo53@hotmail.com";"3481037116";"[]"
"bassolino";"arcibaldo";"arcibassolino@tim.it";"3477745018";"[]"
"Valentini";"arcisio";"arcisio21@tim.it";"'+393486973314";"[]"
"Sorrentino";"Arconte";"arconte22@libero.it";"3462885309";"[]"
"Arena";"Ferrandina";"arena@gmail.com";"3154198756";"[]"
"";"argantina";"argantina12@gmail.com";"'+393497333037";"[]"
"De domenico";"Arianna";"arianna52@hotmail.com";"3994193388";"[]"
"wicher";"";"armella.wicher@yahoo.com";"";"[]"
